timestamp,content,source,sentiment
"May 28, 2021 @ 21:35:03.563","منو که گرفت.
😇",twitter,pos
"May 28, 2021 @ 21:35:02.471","داش اگه میخواستی آبروم حفظ شه این توئیتو نمیزدی :((",twitter,neu
"May 28, 2021 @ 21:35:02.463","هیچکاری هم ک نکرده باشه همین ک خطوط قرمز رو ر  کرده واسه زاویه دارها خودش کلی کاره",twitter,pos
"May 28, 2021 @ 21:35:00.680","چرا هر کی من میرسه میشه مریم مقدس 
هان ....",twitter,neu
"May 28, 2021 @ 21:35:00.669","چرا چه طور ؟",twitter,neu
"May 28, 2021 @ 21:34:59.075","اومدم توییت بزنم ""رسوای جهان تا کی؟""
یه نگاهی کرد، گفت الان اینو می‌پرسی بقیه ریپلای می‌کنن بهت زمان میگن؟! :))",twitter,neu
"May 28, 2021 @ 21:34:58.692","وی افزود ما مسیر دکتر روحانی را در پیش گرفته و به زخم بستر معتقدیم.",twitter,neu
"May 28, 2021 @ 21:34:58.674","نه دیگه در این حد😂فیلم زیاد میبینیا😂",twitter,neu
"May 28, 2021 @ 21:34:55.698","اما به نظر حقیر حذف بی پایه و اساس دکتر #سعید_محمد از جمع منتخبین ملت هوشمندانه تر صورت گرفت!!",twitter,pos
"May 28, 2021 @ 21:34:52.646","پینترست پر رنگای قشنگه
به تک تکشون میگم قلبممم",twitter,pos
"May 28, 2021 @ 21:34:51.624","من نظرم را آزادانه و بی پروا بیان می کنم و کاملا آگاهم که در این شهر چه سیستم مخربی در حال حمایت و هدایت کل کشور است . 
مثل اینکه نفت در سوراخ مار ریخته ام !!! ؟ 
اگر دلیل تاریخی دارید بگویید ! حرافی نکنید !",twitter,neg
"May 28, 2021 @ 21:34:50.822","دوستم یه همسایه داره هر روز زنو بچشومیزنه 
بعدمیادتو پارکینگ یه جوری را میره که خیلی قویه و کارخوبی کرده 
اونا هم انقدرحالشون بدمیشه از خونه میزنند بیرون حتی اگه نصف شب باشه.
چندبار بهش تذکر دادن بعد دیدن اون روز بیشتر زنو بچه رو زده. 
اکه کسی میدونه باید چیکار کرد بگه لطفا",twitter,neg
"May 28, 2021 @ 21:34:39.463","پس با این حساب اگه ربیس جمهور بشه ج.ا 

۲تا فرست لیدی داری!!!!!

#براندازم",twitter,neu
"May 28, 2021 @ 21:34:39.102","انتخابات امسال همراه با سید ابراهیم رئیسی

#ما_منتظر_انتخاباتیم 
#رای_میدهم",twitter,neu
"May 28, 2021 @ 21:34:38.802","ما از اون مذهبیاشیم 🤣",twitter,neu
"May 28, 2021 @ 21:34:37.207","ترجیحا از سیستم استفاده کنید",twitter,neu
"May 28, 2021 @ 21:34:27.297","ولی من تو بدترین حالتم فکر نمیکردم ۲۵ سالگیم‌این جوری باشه",twitter,neg
"May 28, 2021 @ 21:34:26.314","ولی ...
از کجا فهمیدی من حالم گرفته بود اومدی پست گذاشتی ؟؟؟؟ -
نه ناموسا 🚶 ؟!؟!؟!؟!؟! -",twitter,neg
"May 28, 2021 @ 21:34:20.691","اینو یه نفر واسم فرستاد",twitter,neu
"May 28, 2021 @ 21:34:14.889","جای بحث داره ولی به نظرمن اگه خواستنی بود این همه کش پیدا نمیکرد",twitter,neu
"May 28, 2021 @ 21:34:11.872","دقیقا ریکشن من بعد از فهمیدن فیک بودنش😂",twitter,neu
"May 28, 2021 @ 21:34:09.655","اینها تو رسانه ها بایکوت میکنن تا بگوش جهانیان نرسه.تازه تو نوشابه ها هم ویروس ایدز ریختن تا سیاه ها بکشن",twitter,neg
"May 28, 2021 @ 21:34:05.610","والا اگه تو عمرم اینو دیدم😐😐",twitter,neu
"May 28, 2021 @ 21:34:03.361","این خبر تازه ای نیست از اول هم قرار همین بود نمی‌دونم چطور این خبر جدیدی هست برای شما (آقای جلیلی هم در کابینه آقای رئیسی خواهند بود)._. ولی خداروشکر بلاخره یه دولت خوب میاد خوشحالم که رای اولم رو به یه فرد انقلابی مثل آقای رئیسی میدم",twitter,pos
"May 28, 2021 @ 21:33:58.065","عکسم رو تو پرنتست زدم اینا رو آورد😂😂😂",twitter,neu
"May 28, 2021 @ 21:33:56.373","جناب دکتر زیبا کلام، سلام و عرض ادب و احترام. احتمالاً در طی مراحل مناظره ها و انتخابات ، کفه اقبال به سمت اقای جلیلی جابجا شود و احتمالا اقای رییسی به بنا به دلایلی به نفع ایشان کنار بروند. ...",twitter,pos
"May 28, 2021 @ 21:33:53.120","به فاک میده آدمو عوضییییییییییییی، مخصوصا همین که پات وا میشه به هفته دوم دوره لوتئال. 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️",twitter,neg
"May 28, 2021 @ 21:33:52.629","+شاهعلی کیست ؟
-کسی که حتی یه روز مونده به انتخابات(انتصابات) میخواد ازتون کوییز انقلاب بگیره :)",twitter,neu
"May 28, 2021 @ 21:33:51.331","تعجب می کنم از زاکانی و قاضی زاده هاشمی و همتی که الان در جایگاهی هستن که برای اوضاع اقتصادی کاری کنن و نکردن و الان اومدن و وعده می دن . آخه بزرگوار تا دو سال پیش کجا بودید .
دولت #جهاد_و_جهش دکتر #سعید_جلیلی یعنی #جهاد_بزرگ_برای_جهش_ایران",twitter,neg
"May 28, 2021 @ 21:33:51.169","از صبح دارم با این موضوع کنار میام که بعد صد سال رفتم صبونه و صبونه گرممو به حالت منجمد برام آورد. مگه ما چقدر دلخوشی داریم تو این زندگی؟",twitter,neu
"May 28, 2021 @ 21:33:48.904","هیچ میوه‌ای به اندازه‌ی ""توت‌فرنگی"" منو خوشحال نمی‌کنه 😍 هم خوشگله، هم خوشمزه‌است، هم شیرینه، هم خوشبوعه، هم الیافش لطیفه، هم طعمش زیر زبون آدم می‌مونه، هم وقتی می‌خوریش یه شادی و شعف خاصی تو آدم به وجود میاره.
کلا دوسش دارم ;)",twitter,pos
"May 28, 2021 @ 21:33:48.835","۱.
من هر دو بار به روحانی رای داده‌ام. در مواردی از تصمیم‌های او راضی هستم و در موارد بسیاری هم به او نقد دارم.
نداشتن دغدغه‌ی فرودستان بزرگ‌ترین عیب او بود.
در کنارش، تلاش برای پرهیز از اعلام عمومی کردن این که کشور درگیر جنگ است.",twitter,pos
"May 28, 2021 @ 21:33:47.389","به خودت میای و میبینی دلتنگ یکی شدی که تا دیروز حتی بهش فکرم نمیکردی.",twitter,neg
"May 28, 2021 @ 21:33:45.757","چرا وقتی یکی از نظرتون احمقه کوتش می‌کنید؟",twitter,neu
"May 28, 2021 @ 21:33:44.362","د کصخل کسی که ۳ میلیارد داشته باشه چه نیازیه با تو بره ، خودش تنها میره کانادا",twitter,neg
"May 28, 2021 @ 21:33:42.891","خب انقدر بهم قشنگ نگا نکنین سگاااا🥲
دارم از نگاهاتون تحلیل میرم",twitter,neu
"May 28, 2021 @ 21:33:38.568","چقدر حرفت منطقی بود! در اینحد که آدم فقط پیاده روی اربعین باید هضمش کنه!😂",twitter,pos
"May 28, 2021 @ 21:33:38.551","یه تماسی باهام بگیر برادر!",twitter,neu
"May 28, 2021 @ 21:33:37.001","چرا حس میکنم دارم غرق شدن خودمو نگاه میکنم و کاری از دستم بر نمیاد",twitter,neg
"May 28, 2021 @ 21:33:35.937","تو که نمیدونی با شندر غاز پول کلی 
چرخ میزنم خواستی بیا با هم بریم 😂😂",twitter,pos
"May 28, 2021 @ 21:33:35.442","تنها کاری که از دست اصلاح طلبها برمیاد همینه که هر چهار سال یه دونه «تر» به آخر «جدی» اضافه کنن.",twitter,neg
"May 28, 2021 @ 21:33:33.059","سوال شخصیه
دوست داشتین پاسخ بدین
دلیل اینکه مسئله خواستگاریتونو اینجا میگین چیه ؟
اگر نگین بهتره چون کلی دختر هستن و پست شمارو میخونن و چون خواستگار ندارن (به هر دلیل دنیایی مزخرفی که وجود داره) کلی غصه میخورن",twitter,neu
"May 28, 2021 @ 21:33:32.870","حق خود را با دست خود و با حضور در انتخابات ، برای انتخاب مرد میدان ، از مسئولین بی کفایت بگیریم ، برای آزاد کردن معیشت ، اشتغال و تولید من #رای_میدهم . 
#ما_منتظر_انتخاباتیم",twitter,neu
"May 28, 2021 @ 21:33:31.488","ارز جهانگیری یک دزدی بود که نشون داد بابک زنجانی خیلی منصف بوده...کارنامه روحانی جایی برای دفاع گذاشت؟",twitter,neu
"May 28, 2021 @ 21:33:30.097","هیچ کشوری امن نیست که یک زن به تنهایی در قدم بگذارد",twitter,neg
"May 28, 2021 @ 21:33:28.882","روحانی مظلوم ترین رئیس جمهور بود. از رهبر و ترامپ و مجلس و همه تحت فشار بود.

#خداحافظی_باشکوه_روحانی 
#روحانی_متشکریم",twitter,neu
"May 28, 2021 @ 21:33:12.670","یه کرمی هست مال زخمه جای اسکار زخم‌رو میپوشونه و کاملن از بین میبره داروخانه بپرسی بهت میگه",twitter,neu
"May 28, 2021 @ 21:33:10.849","دیر گفتی از دست دادی😌☝",twitter,neu
"May 28, 2021 @ 21:33:10.177","در بدو ورود از هم اتاقی جدید یه زهر چشم گرفتم اتاقو تمیز کرد",twitter,neu
"May 28, 2021 @ 21:33:09.902","نمیدونم مال کدوم پیجه اما انقدری مغزشونو با شیپ پر کردن که ام وی ایدلشونو ب شیپی ک ب نایل و زندگیش ربطی نداشته باشه بزور ربط میدن در ضمن اگه نایل بخواد ساینی تو زندگیش بزاره راجب خودش و زندگیش میزاره ن چیزای دیگ",twitter,neu
"May 28, 2021 @ 21:33:09.544","ان شاء الله که روزیمون بشه عزیزم 🥺😍",twitter,pos
"May 28, 2021 @ 21:33:03.943","من دیگه دارم رو به افسردگی میرم😔 

اعصابم خیلی خرده واقعا از این حرفا 😖😖",twitter,neg
"May 28, 2021 @ 21:32:58.152","کلا تو فضای مجازی آشنا نشی بهتره بعدش همش حرف و حدیثه
تجربش دارم که میگم",twitter,neu
"May 28, 2021 @ 21:32:40.716","هم آیفون داری هم s21 ultra هم ایرپاد
بسه لعنتی
برا ماهم بزار بمونه",twitter,neu
"May 28, 2021 @ 21:32:40.002","علت انقراض چی بوده؟
تغییرات بیرونی یا نقض درونی موجودات زنده؟

مثل این میمونه یه ربات برای کار در دمای 10درجه طراحی بشه و بعد اون ربات را ببری توی دمای 500 درجه قرار بدی و از کار بیفته و بعد بشینی بگی این خلقتش هوشمند نبوده!!!
این جوک بودنش رو از کجا آوردید؟",twitter,neu
"May 28, 2021 @ 21:32:37.753","دقیقاً برای منم خیلی موارد این‌جوری بوده. ولی اکثر دوست‌هاییم که از اینترنت پیداشون کردم رو دقیقاً یادمه که چی شد که دوستیه شکل گرفت. دلیل اکثرش هم علایق و دغدغه‌های مشترک بوده‌. بعدم همین روابط هم که به هر حال به دنیای بیرون کشیده می‌شن، من نمی‌دونم چرا باید انقدر کوبیده بشن.",twitter,neu
"May 28, 2021 @ 21:32:36.661","از عوامل پشت صحنه ایی😃",twitter,neu
"May 28, 2021 @ 21:32:31.248","خداوکیلی این جمله جاش اینجا نیست ایا👈 ماذا فاذا  ؟؟!!!😕😕",twitter,neu
"May 28, 2021 @ 21:32:23.589","ثبت شد 
(دور از جونت ایشالا ۱۰۰ سال عمر کنی و عاقبت بخیر بشی )❤
EXO EPISODE 02 
#EXO_EPISODE02 
#XIUMIN_Targeted",twitter,pos
"May 28, 2021 @ 21:32:23.080","همه شخصیت ها و اساتید رفتن اتاق گفتگو با شریعتمداری 
کلابهاوس کلاب هاوس",twitter,neu
"May 28, 2021 @ 21:32:23.005","من چرا جر خوردم از خنده 😂😂",twitter,pos
"May 28, 2021 @ 21:32:13.213","سر ماجرای امروز؟ :)) بریم تو ارتفاع تف بندازیم رو سرش=)",twitter,neu
"May 28, 2021 @ 21:32:11.367","از چه لحاظ بد بود؟",twitter,neu
"May 28, 2021 @ 21:32:10.714","قضیه چیه از صب همه درباره اش صحبتمی کنن؟",twitter,neu
